Product ID,Product Ingredients
T318,"Water/Eau, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Terminalia Ferdinandiana Fruit Extract, Bambusa Vulgaris Shoot Extract, Vitis Vinifera (Grape) Seed Extract, Fragrance/Parfum, Stearyl Alcohol, Quaternium-18, Bis-Aminopropyl Dimethicone, Benzyl Alcohol, Cetearyl Alcohol, Hydroxyethylcellulose, Glyceryl Stearate, Polysorbate 60, Citric Acid, Edta, Oleyl Alcohol, Methylchloroisothiazolinone, Methylisothiazolinone."
T319,"Aqua/Water/Eau, Glycerin, Butyrospermum Parkii (Shea) Butter, Stearyl Alcohol, Cetyl Alcohol, Carthamus Tinctorius (Safflower) Seed Oil, Cetearyl Alcohol, Behentrimonium Chloride, Cetrimonium Chloride, Agave Tequilana Leaf Extract, Super Bloom Bio-Nourishment Blend (Eriodictyon Californicum Flower/Leaf/Stem Extract, Ocimum Basilicum Hairy Root Culture Extract, Helianthus Annuus (Sunflower) Sprout Extract, Persea Gratissima (Avocado) Butter, Cannabis Sativa Seed Oil), Aleurites Moluccanus Seed Oil, Mangifera Indica (Mango) Seed Butter, Cocos Nucifera (Coconut) Extract, Panthenol, Lonicera Caprifolium (Honeysuckle) Flower Extract, Citric Acid, Ethylhexylglycerin, Guar Hydroxypropyltrimonium Chloride, Arachidyl Alcohol, Myristyl Alcohol, Butylene Glycol, Sodium Benzoate, Alcohol, Parfum/Fragrance, Limonene, Phenoxyethanol, Beta-Carotene (Ci 40800)."
T320,"Active Ingredients: Pyrithione Zinc(0.5%).; Inactive Ingredients: Water (Aqua), Cetearyl Alcohol, Cyclopentasiloxane, Stearamidopropyl Dimethylamine, Dimethiconol, Behentrimonium Chloride, Fragrance (Parfum), Lactic Acid, Dipropylene Glycol, 1,2-Hexanediol, Benzyl Alcohol, Zinc Sulfate, Tea-Dodecylbenzenesulfonate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Chloride"
T321,Active Ingredients: Pyrithione Zinc 0.5%; Inactive Ingredients: 
T323,"Water, Cetearyl Alcohol, Isodecyl Neopentanoate, Apioca Starch, Fragrance, Helianthus Annuus (Sunflower) Seed Oil, Vp, Polyquaternium-37, Behenamidopropyl Dimethylamine, Cetyl Sters, Behentrimonium Chloride, Benzyl Alcohol, Hydroxypropyl Ethylcellulose, Dipropylene Glycol, Polyimide-1, Glycine, Glycerin, Cohol, Lecithin, Panthenol, Caffeine, Hyaluronic Acid, Tocopheryl Etate, Biotin, Benzoic Acid, Hexyl Cinnamal, Limonene, Linalool."
T324,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Argania Spinosa (Argan) Kernel Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Hydrolyzed Quinoa, Helianthus Annuus (Sunflower) Seed Extract, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Alanine, Arginine, Aspartic Acid, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Panthenol, Polyquaternium-37, Stearamidopropyl Dimethylamine, Amodimethicone, Propylene Glycol Dicaprylate/Dicaprate, Cyclopentasiloxane, Ppg-1 Trideceth-6, Polyquaternium-55, Citric Acid, Sodium Pca, Quaternium-95, Propanediol, Parfum/Fragrance, Magnesium Chloride, Disodium Edta, Polysorbate 60, Isopropyl Alcohol, Polysilicone-15, Sodium Lactate, Pca, Caprylyl Glycol, Tetrasodium Edta, Sodium Benzoate, Magnesium Nitrate, Ethylhexylglycerin, Sodium Hydroxide, Potassium Sorbate, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Alcohol, Phenoxyethanol, Butylphenyl Methylpropional, Limonene."
T328,"Water, Cetyl Alcohol, Behentrimonium Chloride, Cetyl Esters, Myristyl Alcohol, Fragrance, Stearyl Alcohol, Phenoxyethanol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Cinnamidopropyltrimonium Chloride, Cocos Nucifera (Coconut Oil), Musa Sapientum (Banana) Flower Extract, Musa Sapientum (Banana) Leaf Extract, Musa Sapientum (Banana) Peel Extract, Musa Sapientum (Banana) Pulp Extract, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Quinoa, Simmondsia Chinensis (Jojoba) Seed Oil, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Yellow 5/Ci 19140."
T330,"Water (Aqua), Behentrimonium Chloride, Cetearyl Alconol, Fragrance (Parfum), C9-12 Alkane, Glycerin, Cetyl Esters, Isopropyl Myristate, Caprylic/Capric Triglyceride, Isopropyl Palmitate, Phenoxyethanol Pvp Argania Spinosa Kernel Oil, Oryza Sativa (Rice) Bran Oil, Maltodextrin/Vp Copolymer, Butylene Glycol, Cococaprylate/Caprate, Limonene, Panthenol, Maltodextrin, Tilia Tomentosa Bud Extract, Disodium Edta, Polyquaternium-7, Alpha-Isomethyl Ionone, Citric Acid, Linalool, Benzyl Benzoate, Sodium Benzoate, Biotin, Potassium Sorbate, Enantia Chlorantha Bark Extract, 1,2-Hexanediol, Ethylhexylglycerin, Oryza Sativa (Rice) Extract, Xanthan Gum, Caprylyl Glycol, Hydrolyzed Rice Protein, Glyceryl Caprylate, Phenylpropanol, Oleanolic Acid, Decapeptide-22, Oligopeptide-78, Palmitoyl Decapeptide-21, Zinc Palmitoyl Nonapeptide-14."
T331,"Water (Aqua, Eau), Cetearyl Alcohol, Behentrimonium Methosulfate, Glycerin, Behentrimonium Chloride, Dipropylene Glycol, Fragrance, Cetyl Alcohol, Cetyl Esters, Aloe Barbadensis Leaf Juice (Decolorized), Brassica Campestris (Rapeseed) Seed Oil, Citrus Junos Peel Extract, Polyglyceryl-3 Diisostearate, Oryza Sativa (Rice) Bran Extract, Cetrimonium Chloride, Panthenol, Sodium Pca, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Polysorbate 20"
T332,"Water, Stearyl Alcohol, Behentrimonium Methosulfate, Bis-Aminopropyl Dimethicone, Camellia Oleifera Seed Oil, Aloe Barbadensis Leaf Juice, Cocos Nucifera (Coconut) Oil, Histidine, Cetyl Alcohol, Fragrance, Benzyl Alcohol, Dicetyldimonium Chloride, Oleic Acid, Sodium Benzoate, Disodium Edta, Citric Acid."
T334,"Aqua / Water, Cetearyl Alcohol, Amodimethicone, Behentrimonium Chloride, Cetyl Esters, Fragrance, Isopropyl Alcohol, Trideceth-6, Phenoxyethanol, Arginine, Ascorbyl Glucoside, Citric Acid, Cetrimonium Chloride, Chlorhexidine Dihydrochloride, Linalool, Limonene, Benzyl Alcohol, Citronellol"
T335,"Aqua/Water/Eau, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Isopropyl Myristate, Cetyl Esters, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Parfum/Fragrance, Tartaric Acid, Caprylyl Glycol, Benzoic Acid, Limonene, Glycine, Sodium Chloride, Linalool, Ascorbic Acid."
T336,"Water (Aqua), Glycerin, Beeswax, C12-15 Alkyl Benzoate, Phenoxyethanol, Fragrance, Dmdm Hydantoin, Ginger Extract, Persea Gersea Gratissima (Avocado) Oil, Sweet Almond Oil, Argan Oil, Aloe Barbadensis Leaf Juice, Panthenol (Pro Vitamin B5), Honey, Disodium Edta, Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A)"
T337,"Aqua / Water, Cetearyl Alcohol, Amodimethicone, Behentrimonium Chloride, Cetyl Esters, Fragrance, Isopropyl Alcohol, Trideceth-6, Phenoxyethanol, Arginine, Citric Acid, Cetrimonium Chloride, Chlorhexidine Dihydrochloride, Linalool, Limonene, Sodium Hyaluronate, Benzyl Alcohol, Citronellol"
T338,"Water Cetyl Alcohol Behenamidopropyl Dimethylamine Stearyl Alcohol Glutamic Acid Citric Acid Sodium Benzoate Caprylyl Glycol 1,2-Hexanediol Fragrance"
T339,"Aqua / Water / Eau, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Isopropyl Myristate, Cetyl Esters, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Parfum / Fragrance, Tartaric Acid, Caprylyl Glycol, Benzoic Acid, Ethylhexyl Salicylate, Mica, Glycerin, Sodium Chloride, Butylene Glycol, Ci 77891 / Titanium Dioxide, Citronellol, Carbomer, Sodium Lactate, Ci 60730 / Ext. Violet 2, Polysorbate 20, Ci 17200 / Red 33, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7."
T342,"Aqua/Water, Cetearyl Alcohol, Cetrimonium Chloride, Quaternium-18, Fragrance, Lanolin, Argania Spinosa (Argan) Kernel Oil, Hydroxypropyltrimonium Hydrolyzed Rice Protein/Siloxysilicate, Oryza Sativa (Rice) Extract, Hydrolyzed Collagen, Hydrolyzed Keratin, Silk Amino Acids, Hydrolyzed Soy Protein, Sodium Lauroyl Oat Amino Acids, Juglans Nigra (Black Walnut) Leaf Extract, Leuconostoc/Radish Root Ferment Filtrate, Populus Tremuloides Bark Extract, Citric Acid, Glycerin, Panthenol, Isopropyl Palmitate, Sodium Pca, Tetrasodium Edta, Ethylhexylglycerin, Sodium Benzoate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Sodium Hydroxide, Chlorphenesin, Benzyl Benzoate, Limonene, Caramel, Ci 19140 (Yellow 5)"
T343,"Aqua/Water, Cetearyl Alcohol, Cetrimonium Chloride, Lanolin, Cetyl Alcohol, Keratin Amino Acids, Cocoyl Hydrolyzed Keratin, Cocoyl Hydrolyzed Collagen, Hydrolyzed Collagen, Cocos Nucifera (Coconut) Oil, Hydroxypropyltrimonium Hydrolyzed Rice Protein/Siloxysilicate, Oryza Sativa (Rice) Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Populus Tremuloides Bark Extract, Citric Acid, Glycerin, Panthenyl Hydroxypropyl Steardimonium Chloride, Isopropyl Palmitate, Tetrasodium Glutamate Diacetate, Ethylhexylglycerin, Phenoxyethanol, Butylene Glycol, Distearyldimonium Chloride, Chlorphenesin, Sodium Benzoate, Fragrance, Hexyl Cinnamal"
T345,"Water (Aqua, Eau), Cetearyl Alcohol, Cetyl Alcohol, Behentrimonium Chloride, Isododecane, Amodimethicone, Caprylyl Glycol, Stearamine Oxide, Guar Hydroxypropyltrimonium Chloride, Glycerin, Fragrance (Parfum), Cetrimonium Chloride, Isopropyl Alcohol, Hydroxyethylcellulose, Potassium Sorbate, Menthol, Glyceryl Undecylenate, Glyceryl Laurate, Panthenol, Tetrasodium Glutamate Diacetate, Methoxy Peg/Ppg-7/3 Aminopropyl Dimethicone, Ppg-3 Benzyl Ether Myristate, Citric Acid, Quaternium-91, Butyl Methoxydibenzoylmethane, Quaternium-95, Propanediol, Keratin, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Hydrolyzed Keratin, Hydrolyzed Ceratonia Siliqua Seed Extract, Zea Mays (Corn) Starch, Arginine, Acetyl Tyrosine, Pentylene Glycol, Peg-12 Dimethicone, Calcium Pantothenate, Pentaerythrityl Tetra-Dit-Butyl Hydroxyhydrocinnamate, Zinc Gluconate, Ornithine Hcl, Niacinamide, Sodium Benzoate, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Biotin, Glucosamine Hcl, Disodium Succinate, Polyquaternium-7, Arctium Majus Root Extract, Panax Ginseng Root Extract, Linalool"
T346,"Deionized Water, Polyquaternium 6, Glycerine (Vegetable), Polyquaternium 7, Polyquaternium 32, Caprylyl Glycol, Acetic Acid (Apple Cider Vinegar) Phenoxy Ethanol, Fragrance, Silk Amino Acids, Green Apple Extract (Pyrus Malus) Aloe Vera Extract (Aloe Barbadensis Extract), Coconut Oil (Cocos Nucifera), Panthenol (Vitamin B5), Retinyl Palmitate (Vitamin A), Acetic Acid (Apple Cider Vinegar)"
T347,"Ingredients: Water (Aqua), Cetyl Alcohol, Glycerin, Behentrimonium Chloride, Coco-Caprylate, Aloe Barbadensis Leaf Juice, Salix Alba (Willow) Bark Extract, Capryloyl Glycerin/Sebacic Acid Copolymer, Menthol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Argania Spinosa Kernel Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Allantoin, Panthenol, Diheptyl Succinate, Salicylic Acid, Epilobium Angustifolium Flower/Leaf/Stem Extract, Chamomilla Recutita (Matricaria) Flower Extract, Arctium Lappa Root Extract, Arctostaphylos Uva-Ursi Leaf Extract, Melia Azadirachta Extract, Coptis Trifolia Extract, Berberis Aquifolium Extract, Zanthoxylum Zanthoxyloides Bark Extract, Sodium Hydroxide, Phenoxyethanol, Ethylhexylglycerin."
T348,"(Inci) : Water (Aqua), Olea Europaea (Olive) Leaf Extract*, Urtica Dioica (Nettle) Leaf Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Cetearyl Alcohol (Coconut Derived), Behentrimonium Methosulfate, Cocos Nucifera (Coconut) Oil*, Butyrospermum Parkii (Shea) Butter*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylic/Capric Triglyceride (Coconut Derived), Dehydroacetic Acid, Cetrimonium Chloride, Glycerin, Potassium Sorbate (Fruit Derived), Citric Acid, Benzyl Alcohol, Benzyl Benzoate, Coumarin, Limonene, Fragrance (Parfum) *Certified Organic"
T350,"Aqua/Water, Cetyl Alcohol, Behentrimonium Chloride, Isopropyl Palmitate, Fragrance, Keratin Amino Acids, Keratin, Hydrolyzed Keratin, Hydrolyzed Collagen, Cocoyl Hydrolyzed Keratin, Butyrospermum Parkii (Shea) Butter, Olea Europaea (Olive) Fruit Oil, Cocos Nucifera (Coconut) Oil, Sesamum Indicum (Sesame) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Glycerin, Cetrimonium Chloride, Dimethicone, Panthenol, Phenoxyethanol, Citric Acid, Polyquaternium-55, Stearyl Alcohol, Caprylyl Glycol, Potassium Sorbate, Triethyl Citrate, Sodium Benzoate, Butylphenyl Methylpropional, Hexyl Cinnamal, Linalool"
T351,"Water (Aqua), Cetearyl Alcohol, Isopropyl Palmitate, Cetyl Alcohol, Fragrance, Glycerin, Diheptyl Succinate, Glycerin/Sibacic Acid Copolymer, Behentrimonium Chloride, Dipropylene Glycol, Argania Spinosa (Argan) Kernel Oil, Persea Leaf Juice (Decolorized), Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera (Coconut) Oil, Brassicyl Isoleucinate, Esylate, Brassica Alcohol, Cetyl Esters, Zingiber Officinale (Ginger) Root Oil, Panthenol, Hydrolyzed Oat Protein, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Acer Saccharinum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Rosa Moschata (Rose Hip) Seed Oil, Citric Acid"
T354,"Water, Cetearyl Alcohol, Cetyl Alcohol, Propylene Glycol Behentrimonium Chloride, Simmondsia Chinensis (Jojoba) Seed Oil, Dimethicone, Argania Spinosa (Argan) Kernel Oil, Hydrolyzed Vegetable Protein, Panthenol, Cetrimonium Chloride, Ethylhexylglycerin, Tocopheryl Acetate, Phenoxyethanol, Chlorphenesin, Sodium Benzoate, Citric Acid, Ascorbic Acid, Fragrance."
T355,"Water, Raw Honey, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba), Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Stearyl Alcohol, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Glutamic Acid, Fragrance, Benzyl Alcohol, Edta, Cyclopentasiloxane, Dimethicone, Methylchloroisothiazolinone, Methylisothiazolinone."
T356,"Water (Eau), Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter*+, Glycerin (Vegetable/Végétale), Stearyl Alcohol, Behentrimonium Methosulfate, Cetyl Alcohol, Fragrance (Parfum), Behentrimonium Chloride, Panthenol, Mangifera Indica (Mango) Seed Butter, Trichilia Emetica (Mafura) Seed Butter, Adansonia Digitata (Baobab) Seed Oil, Hydrolyzed Rice Protein, Hydrogenated Vegetable Oil, Persea Gratissima (Avocado) Oil, Tocopheryl Acetate, Honey (Miel), Cetrimonium Chloride, Ficus Carica (Fig) Fruit/Leaf Extract, Tocopherol, Glycine Soja (Soybean) Oil, Propanediol, Caprylyl Glycol, Caprylhydroxamic Acid, Benzoic Acid *Certified Organic Ingredient, +fair Trade Ingredient"
T357,"Purified Water (Aqua), Cetyl Alcohol, Stearyl Alcohol, Steartrimonium Chloride, Glycerin, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter (Certified Organic/Cold Pressed Extracts), Olea Europaea (Olive) Fruit Oil (Certified Organic/Cold Pressed Extracts), Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Fruit Oil (Certified Organic/Cold Pressed Extracts), Musa Sapientum (Banana) Flower Extract (Certified Organic/Cold Pressed Extracts), Persea Gratissima (Avocado) Fruit Oil, Agave Americana Leaf Extract (Certified Organic/Cold Pressed Extracts), Tocopheryl Acetate (Vitamin E Oil), Panthenol (Pro Vitamin B5), Hydroxypropyl Methylcellulose, Glycol Stearate, Cetrimonium Chloride, Phenoxyethanol, Dehydroacetic Acid, Benzyl Alcohol, Citric Acid, Fragrance (Parfum)."
T358,"Purified Water (Aqua), Cetyl Alcohol, Stearyl Alcohol, Steartrimonium Chloride, Glycerin, *Butyrospermum Parkii (Shea) Butter Extract, *Carica Papaya (Papaya) Fruit Extract, *Gardenia Florida (Cape Jasmin) Fruit Extract, *Cannabis Sativa (Hemp) Seed Oil, *Linum Usitatissimum (Linseed) Seed Oil, D-Panthenol (Pro Vitamin B5), Hydroxypropyl Methylcellulose, Glycol Stearate, Cetrimonium Chloride, Phenoxyethanol, Dehydroacetic Acid, Benzyl Alcohol, Citric Acid, Fragrance (Parfum) *Certified Organic/Cold Pressed Extracts"
T359,"Water (Aqua), Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Dimethiconol/Silsesquioxane Copolymer, Isohexadecane, Dipropylene Glycol, Cocos Nucifera (Coconut) Oil, Hydrolyzed Soy Protein, Sh-Polypeptide-121, Hydrolyzed Pea Protein, Hydrolyzed Vegetable Protein, Fragrance, Citric Acid, Lactic Acid, Sodium Benzoate, Sodium Gluconate, Disodium Edta, Sodium Citrate, Cetrimonium Chloride, Benzyl Salicylate, Citronellol, Hexyl Cinnamal, Limonene, Linalool, Yellow 5 (Ci 19140), Red 33 (Ci 17200)"
T360,"Water, Stearyl Alcohol, Isopropyl Palmitate, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Dicetyldimonium Chloride, Azadirachta Indica (Neem) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Hydrolyzed Adansonia Digitata (Baobab) Seed Extract, Pleiogynium Timorense (Burdekin Plum) Fruit Extract, Podocarpus Elatus (Llawarra Plum) Fruit Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Hydrolyzed Quinoa, Hydrolyzed Vegetable Protein, Glycerin, Behentrimonium Chloride, Propanediol, Arachidyl Alcohol, Tocopheryl Acetate, Butylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Fragrance"
T362,"Aqua/Water/Eau, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Stearyl Alcohol, Glycerin, Cetearyl Alcohol, Agave Tequilana Leaf Extract, Super Bloom Bio-Nourishment Blend (Eriodictyon Californicum Flower/Leaf/Stem Extract, Ocimum Basilicum Hairy Root Culture Extract, Helianthus Annuus (Sunflower) Sprout Extract, Persea Gratissima (Avocado) Butter, Cannabis Sativa Seed Oil), Aleurites Moluccanus Seed Oil, Althaea Officinalis (Marshmallow) Root Extract, Behentrimonium Chloride, Butylene Glycol, Citric Acid, Cocos Nucifera (Coconut) Extract, Equisetum Hyemale Extract, Ethylhexylglycerin, Guar Hydroxypropyltrimonium Chloride, Lonicera Caprifolium (Honeysuckle) Flower Extract, Mangifera Indica (Mango) Seed Butter, Panthenol, Peg-7 Glyceryl Cocoate, Polyquaternium-10, Polyquaternium-37, Ppg-1 Trideceth-6, Propylene Glycol Dicaprylate/Dicaprate, Sodium Benzoate, Urtica Dioica (Nettle) Extract, Cetrimonium Chloride, Alcohol, Parfum/Fragrance, Limonene, Phenoxyethanol, Beta-Carotene (Ci 40800)."
T363,"Deionized Water, Aloe Barbadensis Leaf Juice, Butyrospermum Parkii Butter, Cocos Nucifera (Coconut) Oil, Behentrimonium Methosulfate (Btms), Cetyl Alcohol, Theobroma Cacao (Cocoa) Seed Butter, Mangifera Indica (Mango) Seed Butter, Cannabis Sativa (Hemp) Seed Oil, Panthenol, (Honey) Mel, Vegetable Glycerin, Camellia Sinensis (Green Tea) Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Canina (Rosehip) Fruit Oil, Vitis Vinifera (Grape) Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Phenoxyethanol (Optiphen Nd), Caprylyl Glycol, Blue Green Algae, Biotin, Msm, Tocopheryl Acetate (Vitamin E), Mentha Piperita (Peppermint) Oil, Phthalate Free Fragrance, And Love!"
T364,"Water, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Glycerin (Vegetable), Butyrospermum Parkii (Shea) Butter*~, Stearyl Alcohol, Cetyl Alcohol, Behentrimonium Methosulfate, Cocos Nucifera (Coconut) Oil, Panthenol, Behentrimonium Chloride, Cocos Nucifera (Coconut) Fruit Juice, Hydroxyethylcellulose, Sodium Benzoate, Melia Azadirachta Seed Oil, Argania Spinosa Kernel Oil, Hibiscus Rosa Sinensis Flower Extract, Tocopherol, Hydrolyzed Soy Protein, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid, Fragrance (Essential Oil Blend) *Certified Organic Ingredient., ~fair Trade Ingredient."
T366,"Water/Eau, Stearyl Alcohol, Behentrimonium Methosulfate, Bis-Aminopropyl Dimethicone, Cetyl Alcohol, Dicetyldimonium Chloride, Aloe Barbadensis Leaf Juice, Fragrance/Parfum, Benzyl Alcohol, Disodium Edta, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone"
T368,"Water, Behentrimonium Chloride, Caprylic/Capric Triglyceride, Hydrogenated Castor Oil, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter*+, Stearyl Alcohol, Glycerin (Vegetable), Honey, Butyrospermum Parkii (Shea) Oil, Yogurt Powder, Yogurt Extract, Cocos Nucifera (Coconut) Oil, Adansonia Digitata (Baobab) Seed Oil, Trichilia Emetica (Mafura) Seed Oil, Allantoin, Panthenol, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Tocopherol, Triethyl Citrate, Caprylyl Glycol, Inulin, Benzoic Acid, Fragrance (Essential Oil Blend) *Certified Organic Ingredient., +fair Trade Ingredient."
T369,"Water (Aqua) (Naturally-Derived Ingredients), Cetearyl Alcohol (Naturally-Derived Ingredients), Behentrimonium Chloride (Naturally-Derived Ingredients), Dipropylene Glycol, Cocos Nucifera (Coconut) Oil (Naturally-Derived Ingredients), Fragrance (Parfum), Cocos Nucifera (Coconut) Liquid Endosperm (Naturally-Derived Ingredients), Acacia Decurrens Flower Extract (Naturally-Derived Ingredients), Hydrolyzed Hyaluronic Acid, Panthenol, Citric Acid (Naturally-Derived Ingredients), Sodium Gluconate (Naturally-Derived Ingredients), Sodium Citrate (Naturally-Derived Ingredients), Lactic Acid (Naturally-Derived Ingredients), Sodium Benzoate, Hexyl Cinnamal, Limonene, Linalool."
T370,"Water, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Glycerin (Vegetable), Butyrospermum Parkii (Shea) Butter*♥, Stearyl Alcohol, Cetyl Alcohol, Behentrimonium Methosulfate, Fragrance (Essential Oil Blend), Behentrimonium Chloride, Ricinus Communis (Castor) Seed Oil, Mangifera Indica (Mango) Seed Butter, Olea Europaea (Olive) Fruit Oil, Macadamia Ternifolia Seed Oil, Persea Gratissima (Avocado) Oil, Hydrogenated Vegetable Oil, Apple Cider Vinegar, Mauritia Flexuosa Fruit Oil, Tocopherol, Niacin, Glycine Soja (Soybean) Oil, Hydrolyzed Keratin, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Mentha Piperita (Peppermint) Leaf Extract, Aloe Barbadensis Leaf Juice, Trifolium Pratense (Clover) Flower Extract, Yeast Extract, Panthenol, Cetrimonium Chloride, Butylene Glycol, Caramel, Caprylhydroxamic Acid, Caprylyl Glycol, *Certified Organic Ingredient, ♥fair Trade Ingredient"
