U338,"Aqua/Water, Cetearyl Alcohol, Dimethicone, Glycerin, Behentrimonium Chloride, Parfum (Fragrance), Amodimethicone, Cetrimonium Chloride, Phenoxyethanol, Isopropyl Alcohol, Limonene, Nigella Sativa (Black Cumin) Seed Oil, Ricinus Communis (Castor) Seed Oil, Linum Usitatissimum (Flax) Linseed Seed Oil, Lactic Acid, Propylene Glycol, Geraniol, Linalool, Chlorhexidine Dihydrochloride, Sorbitol, Zingiber Officinale (Ginger) Root Extract."
U339,"Water (Aqua, Eau), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cyclopentasiloxane, Cetearyl Alcohol, Behentrimonium Methosulfate, Cocos Nucifera (Coconut) Oil, Stearalkonium Chloride,Fragrance, Honey, Glycerin, Euterpe Oleracea Fruit Extract, Punica Granatum (Pomegranate) Seed Oil, Organic Orbignya Oleifera (Babassu) Oil, Organic Mauritia Flexuosa (Buriti) Fruit Oil, Organic Copaiferi Officinalis (Balsam Copaiba), Organic Astrocaryum Murumuru Seed Butter, Disodium Edta, Dmdm Hydantoin, Aminomethyl Propanol, Phenoxyethanol, Benzoic Acid, Ethylhexyl Glycerin, Glycereth-2 Cocoate"
U340,"Water/Aqua/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Coco-Caprylate, Ethylhexyl Olivate, Collagen, Sodium Hyaluronate, Aloe Barbadensis Leaf Extract, Argania Spinosa Kernel Oil, Cocos Nucifera (Coconut) Oil, Hydrolyzed Quinoa, Macadamia Ternifolia Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Panthenol, Squalane, Hydroxypropylgluconamide, Hydroxypropylammonium Gluconate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Tocopherol, Cetrimonium Chloride, Guar Hydroxypropyltrimonium Chloride, Ethylhexylglycerin, Citric Acid, Leuconostoc/Radish Root Ferment Filtrate, Tartaric Acid, Tetrasodium Glutamate Diacetate, Sodium Benzoate, Sodium Glycolate, Sodium Formate, Sodium Hydroxide, Potassium Sorbate, Benzyl Alcohol, Isopropyl Alcohol, Phenoxyethanol"
U341,"Aqua/Water/Eau, Cetearyl Alcohol, Cetrimonium Chloride, Isopropyl Alcohol, Parfum/Fragrance, Phenoxyethanol, Methylparaben, Panthenol, Guar Hydroxypropyltrimonium Chloride, Disodium EDTA, Titanium Dioxide (CI 77891), Linalool, Hexyl Cinnamal, Limonene, Geraniol, Citronellol, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Nonanoate, Citric Acid, Ethylhexyl Isononanoate, Triticum Vulgare (Wheat) Bran Extract, Triticum Vulgare (Wheat) Germ Oil, Linoleic Acid, Camellia Oleifera Seed Oil, Tocopherol."
U342,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Parfum/Fragrance, Isopropyl Alcohol, Phenoxyethanol, Benzoic Acid, Trideceth-6, Hexyl Cinnamal, Tocopherol, Olea Europaea Fruit Oil/Olive Fruit Oil, Camelina Sativa Seed Oil, Poly(Linseed Oil), Butylene Glycol, Linalool, Potassium Hydroxide, Dilauryl Thiodipropionate, Arginine, Cetrimonium Chloride, Helianthus Annuus Seed Extract/Sunflower Seed Extract, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Limonene, 2-Oleamido-1,3-Octadecanediol, Citric Acid, Benzophenone-4, Citronellol, Haematococcus Pluvialis Extract, CI 14700/Red 4, Caprylic/Capric Triglyceride, Potassium Sorbate, CI 15510/Orange 4."
U343,"Water (Aqua), Cetearyl Alcohol (Plant Derived), Propanediol, Hydroxypropyl Starch Phosphate, Menthyl Lactate, Cetyl Esters, Behentrimonium Chloride, Camellia Sinensis (Green Tea) Leaf Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract*, Thymus Vulgaris (Thyme) Leaf Extract*, Butyrospermum Parkii (Shea Butter), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Cedrus Atlantica (Cedarwood) Bark Extract, Phyllanthus Emblica (Amla) Fruit Extract, Sodium Hyaluronate, Biotinoyl Tripeptide-1, Apigenin, Oleanolic Acid, Glycerin, Panthenol, Guar Hydroxypropyltrimonium Chloride, Disodium Edta, Citric Acid, Butylene Glycol, Ppg-26-Buteth-26, Ethylhexylglycerin, Peg-40 Hydrogenated Castor Oil, Sodium Benzoate, Potassium Sorbate, Sodium Hydroxide, Phenoxyethanol, Limonene, Linalool, Fragrance (Parfum)."
U344,"Water, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Cocos Nucifera (Coconut) Oil, Hydrolyzed Elastin, Sea Salt, Hydrolyzed Keratin, Hydrolyzed Wheat Protein, Panthenol, Tocopheryl Acetate, Ascorbic Acid, Fragrance, Behentrimonium Chloride, Lactic Acid, Dipropylene Glycol, Potassium Chloride, Trehalose, Disodium EDTA, Gluconolactone, DMDM Hydantoin, Adipic Acid, Sodium Sulfate, Methylchloroisothiazolinone, Methylisothiazolinone."
U345,"Aqua/Water/Eau, Propylene Glycol, Myristyl Alcohol, Cetearyl Alcohol, Cetrimonium Chloride, Decyl Oleate, Phenoxyethanol, Parfum / Fragrance, Methylparaben, Aloe Barbadensis/Aloe Barbadensis Leaf Juice, Ethylparaben, Limonene, Hexyl Cinnamal, Coumarin, Linalool, Citric Acid, Passiflora Edulis Fruit Juice, Bisabolol."
U346,"Aqua/Water/Eau, Cetyl Alcohol, Dimethicone, Behentrimonium Chloride, Phenoxyethanol, Cetyl Ethylhexanoate, Bis-Cetearyl Amodimethicone, Fragrance/Parfum, Isopropyl Alcohol, Glycerin, Sodium Gluconate, Butyrospermum Parkii (Shea) Butter, Ethylhexylglycerin, Ethylhexyl Olivate, Citric Acid, Poloxamer 184, Amodimethicone, Lavandula Angustifolia (Lavender) Extract, Tocopheryl Acetate, C11-15 Alketh-7, Squalane, Laureth-9, Trideceth-12, Avena Sativa (Oat) Peptide, Benzyl Alcohol, Benzoic Acid, Sodium Benzoate, Salicylic Acid, Sorbic Acid, Sodium Hydroxide, Hexyl Cinnamal, Benzyl Salicylate, Linalool, Ci 60730 (Ext. Violet 2)"
U347,"Aqua/Water/Eau, Cetearyl Alcohol, Glycerin, Cetyl Alcohol, Propanediol, Amodimethicone, Behentrimonium Chloride, Stearamidopropyl Dimethylamine, Persea Gratissima (Avocado) Oil, Squalane, Panthenol, Xylitylglucoside, Anhydroxylitol, Xylitol, Dimethicone, Glycolic Acid, Caprylyl Glycol, Phenoxyethanol, Cetrimonium Chloride, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Guar, Hydroxypropyltrimonium Chloride, Trideceth-10, PCA Dimethicone, Potassium Sorbate, PPG-1 Trideceth-6, Hexylene Glycol, Ethylhexyl Stearate, Butylene GlycolLinoleamidopropyl PG-Dimonium Chloride Phosphate, PEG-8 Dimethicone, Decyl Glucoside, Fragrance (Parfum), Benzyl Benzoate, Linalool"
U348,"Water/Aqua, Butylene Glycol, Stearyl Alcohol, Cetyl Alcohol, Ppg-3 Benzyl Ether Myristate, Cocos Nucifera (Coconut) Oil, Stearamidopropyl Dimethylamine, Coco-Caprylate/Caprate, Bis-(Isostearoyl/Oleoyl Isopropyl) Dimonium Methosulfate, Oryza Sativa (Rice) Bran Oil, C12-15 Alkyl Benzoate, Behentrimonium Methosulfate, Astrocaryum Murumuru Seed Butter, Cetearyl Alcohol, Polyquaternium-37, Sclerocarya Birrea Seed Oil, Dimer Dilinoleyl Dimer Dilinoleate, Glycerin, Phenoxyethanol, Citric Acid, Ceteareth-20, Caprylyl Glycol, Propylene Glycol Dicaprylate/Dicaprate, Fragrance/Parfum, Panthenol, Polyquaternium-7, Ppg-1 Trideceth-6, C10-40 Isoalkylamidopropylethyldimonium Ethosulfate, Disodium Edta, Sodium Benzoate, Dipropylene Glycol, Quaternium-33. F#206-3"
U349,"Water (Aqua/Eau), Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Cetearamidoethyldiethonium Succinoyl Hydrolyzed Pea Protein, Hypnea Musciformis (Algae) Extract, Sargassum Filipendula Extract, Sorbitol, Caprylic/Capric Triglyceride, Ricinus Communis (Castor) Seed Oil, Persea Gratissima (Avocado) Oil, Mangifera Indica (Mango) Seed Butter, Helianthus Annuus (Sunflower) Seed Oil, Chamomilla Recutita (Matricaria) Flower Oil, Gelidiella Acerosa Extract, Chitosan, Carrageenan, Algin, Coco-Glucoside, Fragrance (Parfum), Cetyl Alcohol, Phenoxyethanol, Cetrimonium Chloride, Isopropyl Palmitate, Polyquaternium-37, Isopropyl Alcohol, Caprylyl Glycol, Steapyrium Chloride, Guar Hydroxypropyltrimonium Chloride, Propylene Glycol Dicaprylate/Dicaprate, Panthenol, Ethylhexylglycerin, Ppg-1 Trideceth-6, Acrylates/Stearyl Methacrylate Copolymer, Citric Acid, Sodium Hydroxide, Pentasodium Pentetate, Tocopherol, Xanthan Gum, Sorbitan Oleate, Sodium Chloride, Butylphenyl Methylpropional, Coumarin, Linalool."
U350,
U351,"Water, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Glycerin, Butyrospermum Parkii (Shea) Butter, Acetic Acid, Niacinamide, Gluconolactone, Rosmarinus Officinalis (Rosemary) Extract, Centella Asiatica (Gotu Kola) Extract, Sodium Benzoate, Fragrance"
U352,"Aqua (Water, Eau), Cetearyl Alcohol, Dimethicone,Steartrimonium Chloride,Ricinus Communis (Castor) Seed Oil, Peg-90m, Glucose, Phyllostachys Pubescens Meristem Cell Lysate, Argania Spinosa Sprout Cell Extract, Malus Domestica Fruit Cell Culture Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Glutamic Acid, Sodium Pca, Keratin, Hydrolyzed Keratin, Prunus Domestica Seed Extract, Argania Spinosa Kernel Oil, Lupinus Albus Seed Oil,Mangifera Indica (Mango) Seed Oil, Theobroma Grandiflorum Seed Butter, Adansonia Digitata Seed Oil, Carapa Guaianensis Seed Oil, Sclerocarya Birrea Seed Oil, Opuntia Ficus-Indica Seed Oil, Isomalt, Ethylhexyl Palmitate, Dipentaerythrityl Tri-Polyhydroxystearate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Bis-(Polyglyceryl-3 Oxyphenylpropyl) Dimethicone, Xanthan Gum, Lecithin, Benzotriazolyl Dodecyl P-Cresol, Isopropyl Alcohol, Glycerin, Tocopherol, Etidronic Acid, Tetrasodium Etidronate, Phenoxyethanol, Sodium Benzoate, Parfum (Fragrance), Yellow 5 (CI 19140), Blue 1 (CI 42090), Red 33 (CI 17200)."
U353,"Water/Aqua/Eau, Glycerin*, Isopropyl Palmitate*, Behentrimonium Chloride*, Cetearyl Alcohol*, Brassica Alcohol*, Cetyl Esters*, Cetrimonium Chloride*, Aloe Barbadensis Leaf Juice*, Avena Sativa (Oat) Bran Extract*, Camellia Sinensis Leaf Extract*, Limnanthes Alba (Meadowfoam) Seed Oil*, Tocopheryl Acetate, Panthenol, Vitis Vinifera (Grape) Seed Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Brassicyl Isoleucinate Esylate*, Behentrimonium Methosulfate*, Leuconostoc/Radish Root Ferment Filtrate*, Guar Hydroxypropyltrimonium Chloride*, Arginine*, Citric Acid*, Potassium Sorbate, Sodium Benzoate, Dehydroacetic Acid, Benzyl Alcohol."
U355,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Ppg-3 Benzyl Ether Myristate, Glycerin, Stearamidopropyl Dimethylamine, Stearyl Alcohol, Succinic Acid, Arginine, Caprylic/Capric Triglyceride, Cetrimonium Chloride, Citric Acid, Glycereth-26, Guar Hydroxypropyltrimonium Chloride, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Isopropyl Alcohol, Lysine HCL, Panthenol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polyquaternium-7, Propylene Glycol, Quaternium-87, Quaternium-91, Sodium Hydroxide, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Potassium Sorbate, Sodium Benzoate, Parfum/Fragrance, Linalool."
U356,"Water/Aqua/Eau, Cetearyl Alcohol, C13-15 Alkane, Neopentyl Glycol Diheptanoate, Cetyl Palmitate, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Shea Butter Cetyl Esters, Bisabolol, Glycerin, Polysorbate 80, Polyquaternium-37, Citric Acid, Hydrogenated Polydecene, Disodium EDTA, Ethylhexylglycerin, Trideceth-6, Tocopherol, Phenoxyethanol."
U357,"Aqua/Water/Eau, Cetearyl Alcohol, Neopentyl Glycol Diheptanoate, Behentrimonium Chloride, C13-15 Alkane, Isoamyl Laurate, Capryloyl Glycerin/Sebacic Acid Copolymer, Isododecane, Diheptyl Succinate, Quaternium-91, Propanediol, Butyrospermum Parkii (Shea) Butter, Apple Cider Vinegar, Salicylic Acid, Anetholea Anisata Leaf Extract, PPG-3 Benzyl Ether Myristate, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-37, Cocamide MIPA, Propylene Glycol Dicaprylate/Dicaprate, Ethylhexylglycerin, Glycerin, PPG-1-Trideceth-6, Tetrasodium Glutamate Diacetate, Isopropanolamine, Phenoxyethanol, Isopropyl Alcohol, Sodium Hydroxide, Fragrance/Parfum, Limonene, Linalool."
U358,"Water (Aqua), Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil, Stearyl Alcohol, Cetyl Alcohol, Fragrance, Behentrimonium Chloride, Hydroxyethylcellulose, Panthenol, Glycerin, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Ricinus Communis (Castor) Seed Oil, Hydrolyzed Keratin, Mauritia Flexuosa Fruit Oil, Tocopherol, Aloe Barbadensis Leaf Juice, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Hydrolyzed Rice Protein, Vinegar, Butylene Glycol, Acetyl Tetrapeptide-3, Niacin, Dextran, Trifolium Pratense (Clover) Flower Extract, Caprylhydroxamic Acid, Caprylyl Glycol, Caramel, Mentha Piperita (Peppermint) Leaf Extract, Yeast Extract *Certified Organic Ingredient."
U359,"Water, Cetearyl Alcohol, Glyceryl Stearate, Glycerin, Isoamyl Laurate, Behentrimonium Chloride, Fragrance (All Natural), Cocos Nucifera (Coconut) Oil, Amaranthus Caudatus Seed Extract, Hydrolyzed Rice Protein, Cetrimonium Chloride, Capryloyl Glycerin/Sebacic Acid Copolymer, Guar Hydroxypropyltrimonium Chloride, Ethylhexylglycerin, Diheptyl Succinate, Tetrasodium Glutamate Diacetate, Alcohol, Sodium Hydroxide, Citric Acid, Phenoxyethanol, Ext. Violet 2"
U360,"Water/Eau/Aqua, Cetyl Alcohol, Behentrimonium Chloride, C13-15 Alkane, Polyglyceryl-3 Methylglucose Distearate, Amaranthus Caudatus Seed Extract, Dioleoylethyl Hydroxyethylmonium Methosulfate, Caprylyl Glycol, Ethyl Lauroyl Arginate HCl, Phytantriol, Furcellaria Lumbricalis Extract, Hydroxyacetophenone, Guar Hydroxypropyltrimonium Chloride, Glycerin, Sunflower Seed Oil Glycerides, Hydroxyethylcellulose, Hydroxypropyl Methylcellulose, Citric Acid, Fragrance/Parfum, Linalool, Hexyl Cinnamal, Citronellol, Limonene."
U361,"1260535Ep4 - Ingredients: Aqua / Water / Eau, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Isopropyl Alcohol, Phenoxyethanol, Benzoic Acid, Trideceth-6, Ethylhexyl Salicylate, Potassium Hydroxide, Cetrimonium Chloride, Rosmarinus Officinalis Leaf Oil / Rosemary Leaf Oil Fil T287984/1"
U362,"Sopropyl Myristate, Cocos Nucifera (Coconut) Oil, Glycerin, Glycine Soja (Soybean) Oil Cetyl Alcohol, Behentrimonium Methosulfate, Cetearyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetrimonium Chloride, Citric Acid, Polyquaternium-37, Polyquaternium-10, Isostearyl Isostearate, Argania Spinosa (Argan) Kernel Oil, Mangifera Indica (Mango) Seed Butter, PPG-3 Benzyl Ether Myristate, Helianthus Annuus (Sunflower) Seed Oil, Lavandula Angustifolia (Lavender) Oil, Melalueca Alternifolia (Tea Tree) Leaf Oil, Algae Extract, Aloe Barbadensis Leaf Juice, PPG-14 Butyl Ether, Ocimum Sanctum (Tulsi Leaf) Oil, Phenoxyethanol, Benzoic Acid, PPG-10 Cetyl Ether, Ethylhexylglycerin, Glycereth-2 Cocoate, Propylene Glycol Dicaprylate/Dicaprate, PPG-1 Trideceth-6, Fragrance (Parfum)"
U363,"Water/Eau/Aqua, Cetearyl Alcohol, C13-15 Alkane, Behentrimonium Chloride, Polyglyceryl-3 Betainate Acetate, Squalane, Jojoba Esters, Hydroxyethyl Diethylenetriamine Dioleamide/Palmitamide, Linoleamidopropyl Dimethylamine Dimer Dilinoleate, Polyglycerin-3, Helianthus Annuus (Sunflower) Seed Wax, Hydrolyzed Jojoba Esters, Polyglyceryl-3 Methylglucose Distearate, Caprylyl Glycol, Ethyl Lauroyl Arginate HCl, Phytantriol, Furcellaria Lumbricalis Extract, Hydroxyacetophenone, Guar Hydroxypropyltrimonium Chloride, Glycerin, Hydroxyethylcellulose, Hydroxypropyl Methylcellulose, Lactic Acid, Fragrance/Parfum, Linalool, Hexyl Cinnamal, Citronellol, Limonene."
U364,"1260573 FS - Ingredients: Aqua / Water / Eau, Cetearyl Alcohol, Amodimethicone, Behentrimonium Chloride, Cetyl Esters, Parfum / Fragrance, Isopropyl Alcohol, Trideceth-6, Phenoxyethanol, Arginine, Ascorbyl Glucoside, Citric Acid, Cetrimonium Chloride, Chlorhexidine Dihydrochloride, Linalool, Limonene, Benzyl Alcohol, Citronellol (F.I.L. T70030411/1)."
U365,"Water, Glyceryl Stearate, Cetearyl Alcohol, Cetrimonium Chloride, Butyrospermum Parkii (Shea) Butter*, Stearyl Alcohol, Glycerin (Vegetable), Honey, Yogurt Powder, Yogurt Extract, Lnulin, Trichilia Emetica (Mafura) Seed Oil, Persea Gratissima (Avocado) Oil, Evening Primrose (Oenothera Biennis) Oil, Adansonia Digitata (Baobab) Seed Oil, Aloe Barbadensis Leaf Juice, Panthenol, Bisabolol, Tocopherol, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid, Fragrance (Essential Oil Blend)."
U366,"Aqua (Water, Eau), Cetearyl Alcohol, Brassicamidopropyl Dimethylamine, Heptyl Undecylenate, Cetyl Esters, Cetyl Alcohol, Behentrimonium Chloride, Undecane, Isododecane, Hydrogenated Ethylhexyl Olivate, PEG-100 Stearate, Glyceryl Stearate, Keratin, Quercus Petraea Fruit Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Asiaticoside, Passiflora Edulis Seed Oil, Oryza Sativa (Rice) Bran Oil, Hydrolyzed Verbascum Thapsus Flower, Euterpe Oleracea Fruit Oil, Oryza Sativa (Rice) Bran Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Astrocaryum Vulgare Kernel Oil, Tocopherol, Madecassoside, Hydrolyzed Adansonia Digitata Seed Extract, Salvia Sclarea (Clary) Extract, Phytic Acid, Oryza Sativa (Rice) Seed Protein, Panthenol, Helianthus Annuus (Sunflower) Seed Oil, Jojoba Esters, Parfum (Fragrance), Glycerin, Ethylhexylglycerin, Oryza Sativa (Rice) Extract, Hydrogenated Olive Oil Unsaponifiables, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrolyzed Vegetable Protein, Hydrolyzed Quinoa, Ceratonia Siliqua (Carob) Gum, Helianthus Annuus (Sunflower) Seed Wax, Hydrolyzed Linseed Extract, Calcium Gluconate, Caprylyl Glycol, Butylene Glycol, Sodium Dilauramidoglutamide Lysine, Propanediol, Tridecane, Polysorbate 60, Hydroxyethylcellulose, Polysorbate 20, Polyglycerin-3, Tetrasodium Glutamate Diacetate, Disodium Phosphate, Sodium Phosphate, Phenoxyethanol, Benzyl Alcohol, Chlorphenesin, Sorbic Acid, Benzoic Acid, Potassium Sorbate, Citric Acid, Alcohol, Sodium Hydroxide, Sodium Benzoate, Gluconolactone, Limonene."
U367,"Water (Aqua), Cetearyl Alcohol, Hydroxypropyl Starch Phosphate, Betaine, Cetyl Palmitate, Behentrimonium Chloride, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil*, Persea Gratissima (Avocado) Oil*, Helianthus Annuus (Sunflower) Seed Oil, Aloe Barbadensis Leaf Juice, Selaginella Lepidophylla (Resurrection Flower) Extract, Ocimum Basilicum (Basil) Leaf Extract, Piper Nigrum (Black Pepper) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Carapa Guaianensis (Andiroba) Seed Oil, Glycerin, Guar Hydroxypropyltrimonium Chloride, Panthenol, Glyceryl Undecylenate, Fragrance (Parfum), Citric Acid, Sodium Hydroxide, Sodium Gluconate, Glyceryl Caprylate, Potassium Sorbate, Sodium Benzoate, Limonene, Linalool, Isopropyl Alcohol."
U368,"Aloe Barbadensis Leaf Juice, Water (Aqua), Cetearyl Alcohol, Behentrimonium Chloride, Cetyl Alcohol, Glycerin, Butyrospermum Parkii (Shea) Butter, Macadamia Ternifolia Seed Oil, Cocos Nucifera (Coconut) Water, Cocos Nucifera (Coconut) Oil, Panthenol, Polyquaternium-10, Polyquaternium-37, Stearamidopropyl Dimethylamine, PPG-1 Trideceth-6, Isostearyl Hydroxystearate, Dicaprylyl Carbonate, Isopropyl Myristate, Steareth-20, Propylene Glycol Dicaprylate/Dicaprate, Isopropyl Alcohol, Citric Acid, Sodium Hydroxide, Maltodextrin, Sodium Benzoate, Fragrance (Parfum)."
U369,"Water/Eau/Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Cetyl Alcohol, C13-15 Alkane, Polyglyceryl-3 Betainate Acetate, Jojoba Esters, Lauryl/Myristyl Polyricinoleate, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Linoleamidopropyl Dimethylamine Dimer Dilinoleate, Polyglycerin-3, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-3 Methylglucose Distearate, Caprylyl Glycol, Ethyl Lauroyl Arginate HCl, Phytantriol, Furcellaria Lumbricalis Extract, Hydroxyacetophenone, Guar Hydroxypropyltrimonium Chloride, Glycerin, Hydroxyethylcellulose, Hydroxypropyl Methylcellulose, Citric Acid, Fragrance/Parfum, Linalool, Hexyl Cinnamal, Citronellol, Limonene."
U371,"Aqua (Water, Eau), Cetearyl Alcohol, Dimethicone, Steartrimonium Chloride, Ethylhexyl Palmitate, Glucose, Argania Spinosa Sprout Cell Extract, Malus Domestica Fruit Cell Culture Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Glutamic Acid, Sodium Pca, Prunus Yedoensis Leaf Extract, Glycine Soja (Soybean) Seed Extract, Oryza Sativa (Rice) Extract, Prunus Domestica Seed Extract, Argania Spinosa Kernel Oil, Lupinus Albus Seed Oil, Theobroma Grandiflorum Seed Butter, Adansonia Digitata Seed Oil, Carapa Guaianensis Seed Oil, Sclerocarya Birrea Seed Oil, Mangifera Indica (Mango) Seed Oil, Butylene Glycol, Isomalt, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Dipentaerythrityl Tri-Polyhydroxystearate, Hydroxyethylcellulose, Xanthan Gum,Lecithin, Cetrimonium Chloride, Benzotriazolyl Dodecyl P-Cresol, Isopropyl Alcohol, Glycerin, Tocopherol, Etidronic Acid, Tetrasodium Etidronate, Phenoxyethanol, Sodium Benzoate, Parfum (Fragrance), Caramel, Yellow 5 (Ci 19140), Red 33 (Ci 17200), Blue 1 (Ci 42090)."
U372,"Water, Cetearyl Alcohol, Glycerin, Neopentyl Glycol Diheptanoate, Behentrimonium Chloride, Propylene Glycol Dibenzoate, Isododecane, Caprylic/Capric Triglyceride, Cannabis Sativa (Hemp) Seed Oil, Limonium Gerberi (Sea Lavender) Extract, Butyrospermum Parkii (Shea) Butter, Zeolite, Tapioca Flour Starch, Kaolin, Polyquaternium-37, Capryloyl Glycerin/Sebacic Acid Copolymer, Guar Hydroxypropyltrimonium Chloride, Diheptyl Succinate, Propylene Glycol Dicaprylate/Dicaprate, Ethylhexylglycerin, PPG-1 Trideceth-6, Phenoxyethanol, Citric Acid, Fragrance."
